date,index_close,trend_regime,relative_leadership,participation_impulse,fwd_return_1d,fwd_return_5d,fwd_return_10d,fwd_return_20d,trend_regime_level,relative_leadership_level,participation_impulse_level,combo_label,market_state
2019-08-06,575.7376363636364,-0.0789649326705723,0.1667893855077391,1.633970290785688,0.0002675618976699,0.0118100668960008,0.002697561389374,0.0335659297667003,LOW,MEDIUM,HIGH,LOW Trend + MEDIUM Leadership + HIGH Participation,Mixed Terrain
2019-08-07,575.8916818181818,-0.0784968885101049,0.0827177778412695,-0.0589126137538909,0.0101186957743077,0.0145046215682762,0.0068812299149463,0.0427891891293201,LOW,LOW,MEDIUM,LOW Trend + LOW Leadership + MEDIUM Participation,Mixed Terrain
2019-08-08,581.7189545454545,-0.066038975775457,0.2200827916549809,1.0314083260717386,0.0070902717236855,0.0113916638958233,0.0069232406211026,0.0405611041504416,LOW,MEDIUM,HIGH,LOW Trend + MEDIUM Leadership + HIGH Participation,Mixed Terrain
2019-08-09,585.8435000000001,-0.0547169267853963,0.2316494989125598,-0.9939215146908054,-0.011717603452427,-0.0005574473781426,0.0082571624971097,0.0285549249834982,LOW,MEDIUM,LOW,LOW Trend + MEDIUM Leadership + LOW Participation,Mixed Terrain
2019-08-13,578.9788181818182,-0.0635378824158096,0.0782406645039579,-0.1736733318607695,0.0061458520935058,0.0043661768276226,0.0178489573694142,0.047937429845835,LOW,LOW,MEDIUM,LOW Trend + LOW Leadership + MEDIUM Participation,Mixed Terrain
2019-08-14,582.5371363636364,-0.0539136892274983,0.1448715518216336,-0.4065496751706907,0.0029313776874309,-0.0090061423628466,0.009567004027186,0.0436361038291175,LOW,MEDIUM,LOW,LOW Trend + MEDIUM Leadership + LOW Participation,Mixed Terrain
2019-08-16,584.2447727272727,-0.0522395977050967,0.1964919583502964,-0.1059635613043723,0.0070191961000354,-0.0075143981518244,0.0156262004239151,0.0243497647080896,LOW,MEDIUM,MEDIUM,LOW Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-08-19,588.345701357466,-0.0388536759853925,0.2094858784212013,0.37119918570101,-0.0048080206484319,-0.0044180938346957,0.0013233669988095,0.0222385952175132,LOW,MEDIUM,HIGH,LOW Trend + MEDIUM Leadership + HIGH Participation,Mixed Terrain
2019-08-20,585.5169230769231,-0.0406214583080998,0.1455545736285372,-0.4196674177881472,-0.0068489583091835,0.0088195262970631,0.0030457675021893,0.0153262822817141,LOW,MEDIUM,LOW,LOW Trend + MEDIUM Leadership + LOW Participation,Mixed Terrain
2019-08-21,581.5067420814479,-0.0505097055161976,0.0507140114566474,-0.4139557871372349,-0.0072501620264222,0.0134241682494509,0.0134079831151698,0.0718742742105909,LOW,LOW,LOW,LOW Trend + LOW Leadership + LOW Participation,Mixed Terrain
2019-08-22,577.2907239819004,-0.0626165150437297,0.0211532561341484,-0.4516434970866202,0.0044410914613237,0.0187419389604663,0.0307853230784305,0.1148528938677568,LOW,LOW,LOW,LOW Trend + LOW Leadership + LOW Participation,Mixed Terrain
2019-08-23,579.8545248868778,-0.0515460585512247,0.1145682162707943,0.6095976885311497,0.0101608415591833,0.0233158028012174,0.0356625569605733,0.1099428093381169,LOW,LOW,HIGH,LOW Trend + LOW Leadership + HIGH Participation,Mixed Terrain
2019-08-26,585.7463348416289,-0.0330986521450148,0.2326051909994441,1.1254151789570648,0.0084244148741976,0.005766939714302,0.0334065817257234,0.085204869351235,LOW,MEDIUM,HIGH,LOW Trend + MEDIUM Leadership + HIGH Participation,Mixed Terrain
2019-08-27,590.6809049773756,-0.0237031327815765,0.302558792949679,0.7235716926020392,-0.0023158333721464,-0.0057232821573813,0.0201315331458868,0.0848596094034903,LOW,MEDIUM,HIGH,LOW Trend + MEDIUM Leadership + HIGH Participation,Mixed Terrain
2019-08-28,589.3129864253393,-0.0273362464051762,0.2766220573187746,-0.5349227623434396,-0.002040876342166,-1.5970740375070847e-05,0.0295608422630633,0.0876611454396369,LOW,MEDIUM,LOW,LOW Trend + MEDIUM Leadership + LOW Participation,Mixed Terrain
2019-08-29,588.1102714932126,-0.0273818731478038,0.2044662095713017,-0.9618618635301204,0.0089507485321687,0.0118218202838036,0.0337462492989859,0.0849428533461686,LOW,MEDIUM,LOW,LOW Trend + MEDIUM Leadership + LOW Participation,Mixed Terrain
2019-08-30,593.3742986425339,-0.0143152583892574,0.2953214489286001,0.1130941346412544,-0.0071624268353426,0.0120654387683234,0.0085893454506522,0.0668738804305912,LOW,MEDIUM,MEDIUM,LOW Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-09-03,589.124298642534,-0.0262185139348209,0.1564095306154552,-0.19140756625232,-0.0030961668930041,0.0274811598194635,0.0208875862763409,0.0695549517524489,LOW,MEDIUM,MEDIUM,LOW Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-09-04,587.3002714932127,-0.0275652809357782,0.2046476295786989,0.2266310682722798,0.0034110373596922,0.0260036414805808,0.0122432247634185,0.062800416192531,LOW,MEDIUM,MEDIUM,LOW Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-09-05,589.3035746606334,-0.0187116889538739,0.2896233339243485,-0.0077568211687046,0.0097729438898235,0.0295772853745841,0.0576927477082804,0.0547239815583175,LOW,MEDIUM,MEDIUM,LOW Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-09-06,595.0628054298643,-0.0031422729170782,0.3294212784811343,0.779919428972165,0.0091936757426569,0.0216682706141213,0.081556817803982,0.0534335845294691,LOW,MEDIUM,HIGH,LOW Trend + MEDIUM Leadership + HIGH Participation,Mixed Terrain
2019-09-09,600.5336199095022,0.0129447532459214,0.3649821871643937,0.4821471788553091,0.0079604165013724,-0.0034346527255209,0.0717224465423747,0.0392453246011539,MEDIUM,HIGH,HIGH,MEDIUM Trend + HIGH Leadership + HIGH Participation,Fog
2019-09-11,605.3141176470588,0.0295088801044193,0.3583257607838574,0.2052450211153295,-0.0045297150232459,-0.006417220870776,0.0501238220672175,0.0366574313805405,MEDIUM,HIGH,MEDIUM,MEDIUM Trend + HIGH Leadership + MEDIUM Participation,Fog
2019-09-12,602.57221719457,0.0252034223962063,0.3207065192038232,-0.447711216853654,0.0069059896014418,-0.0134116645992653,0.0634507160640303,0.0456288687902586,MEDIUM,MEDIUM,LOW,MEDIUM Trend + MEDIUM Leadership + LOW Participation,Mixed Terrain
2019-09-13,606.7335746606335,0.0384031732464736,0.3924717675578169,0.0192735179766624,0.0020160622730784,0.0273077725519821,0.056432122116129,0.0395148568714003,MEDIUM,HIGH,MEDIUM,MEDIUM Trend + HIGH Leadership + MEDIUM Participation,Fog
2019-09-16,607.9567873303168,0.0427226697843026,0.3579906190922581,-0.3840753526567093,-0.0156027402816869,0.058618388093683,0.0495253105700754,0.039236000853899,MEDIUM,HIGH,LOW,MEDIUM Trend + HIGH Leadership + LOW Participation,Fog
2019-09-17,598.4709954751131,0.0156042464981478,0.1540713254781558,-0.3002729556610505,0.0049437446512452,0.0754161274756781,0.0577881724041975,0.0705810327866003,MEDIUM,MEDIUM,LOW,MEDIUM Trend + MEDIUM Leadership + LOW Participation,Mixed Terrain
2019-09-18,601.4296832579187,0.0202948492034989,0.2564512112136257,-0.0355577979609402,-0.0115374460728473,0.0569062227382264,0.0476716203922324,0.0744926692238996,MEDIUM,MEDIUM,MEDIUM,MEDIUM Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-09-19,594.4907207207208,0.0045938657843651,0.1396653028776172,-0.2793103869620251,0.0484639968164135,0.0779072465235213,0.0499456950585457,0.0887049661857592,LOW,MEDIUM,LOW,LOW Trend + MEDIUM Leadership + LOW Participation,Mixed Terrain
2019-09-20,623.3021171171172,0.0813453145775097,0.4033234311050481,1.9800711802141588,0.0325558289629619,0.0283501695814074,-0.0028068322831893,0.0420541431425718,MEDIUM,HIGH,HIGH,MEDIUM Trend + HIGH Leadership + HIGH Participation,Fog
2019-09-23,643.5942342342341,0.1261429008378141,0.4590819643894393,0.8765188147366537,1.7287485708061823e-05,-0.0085895707328323,-0.0260025481893914,0.0115412220696624,HIGH,HIGH,HIGH,HIGH Trend + HIGH Leadership + HIGH Participation,Fog
2019-09-24,643.6053603603602,0.1228186669483629,0.4341320121356528,0.2259761409989948,-0.0123531997638023,-0.0163917525701039,-0.030303668683995,0.0123111522311976,HIGH,HIGH,MEDIUM,HIGH Trend + HIGH Leadership + MEDIUM Participation,Fog
2019-09-25,635.6547747747748,0.1012502219754659,0.3129299832918246,-1.737455338636057,0.0081035827708619,-0.0087373904584163,-0.0128236217517356,0.0459542348391923,HIGH,MEDIUM,LOW,HIGH Trend + MEDIUM Leadership + LOW Participation,Fog
2019-09-26,640.8058558558558,0.1090970593592127,0.3778604381184055,-0.5359416577085246,0.0002605812360421,-0.0259405914146672,-0.0167585079445266,0.0374427973273678,HIGH,HIGH,LOW,HIGH Trend + HIGH Leadership + LOW Participation,Fog
2019-09-27,640.9728378378378,0.109980056819686,0.3391009701139728,-0.0746759211466115,-0.0045349843709557,-0.0302980470915654,-0.0160135846786272,0.0418685860985983,HIGH,MEDIUM,MEDIUM,HIGH Trend + MEDIUM Leadership + MEDIUM Participation,Fog
2019-09-30,638.066036036036,0.1024244318716577,0.258782930611757,-0.0097466140099792,-0.0078526284310993,-0.0175638433311926,-0.0098037747280125,0.0511022308836601,HIGH,MEDIUM,MEDIUM,HIGH Trend + MEDIUM Leadership + MEDIUM Participation,Fog
2019-10-01,633.0555405405406,0.078818899657596,0.1028448760741006,-0.6232989618523785,-0.0046674099514347,-0.0141437570803639,0.0120939718519696,0.0546839637729332,MEDIUM,LOW,LOW,MEDIUM Trend + LOW Leadership + LOW Participation,Mixed Terrain
2019-10-03,630.1008108108108,0.0712249542499212,0.1663357562538758,-0.058472664214543,-0.0093918905297436,-0.004122248992332,0.0256006255296157,0.0581370149539717,MEDIUM,MEDIUM,MEDIUM,MEDIUM Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-10-04,624.182972972973,0.0603197106534925,0.1086203187327304,-0.1964827779985484,-0.0042140854112567,0.0094266154499509,0.0369155007822117,0.0609303940892245,MEDIUM,LOW,MEDIUM,MEDIUM Trend + LOW Leadership + MEDIUM Participation,Mixed Terrain
2019-10-07,621.5526126126126,0.0456303235682173,0.0701274084028738,-0.0623482033850454,0.008537541993792,0.0147307761628145,0.0449872470832062,0.0568637557651843,MEDIUM,LOW,MEDIUM,MEDIUM Trend + LOW Leadership + MEDIUM Participation,Mixed Terrain
2019-10-09,626.859144144144,0.0567683423186229,0.1205963778407871,0.3955916883668399,-0.0043987352073359,0.0078988019226537,0.038546066203009,0.0498468790304502,MEDIUM,LOW,HIGH,MEDIUM Trend + LOW Leadership + HIGH Participation,City
2019-10-10,624.1017567567567,0.0437621092149473,0.1027597828275316,-0.03893021737235,0.0054504278906355,0.0266141530479433,0.0439465630001494,0.0441762502470348,MEDIUM,LOW,MEDIUM,MEDIUM Trend + LOW Leadership + MEDIUM Participation,Mixed Terrain
2019-10-11,627.5033783783783,0.0499549940191366,0.1379453179868137,0.2280245504430504,0.0040852807164843,0.0298459067811014,0.0595413928919457,0.0386790976990234,MEDIUM,MEDIUM,MEDIUM,MEDIUM Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-10-14,630.0669058295963,0.0564385770281465,0.174814352235945,-0.142599827879281,0.0010183985016327,0.0272321780618076,0.055125120033926,0.0321243739314307,MEDIUM,MEDIUM,MEDIUM,MEDIUM Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-10-15,630.7085650224216,0.0582299482256268,0.2195257984551988,0.3074977027940651,0.0017472655293369,0.0298172398345952,0.0588241563866724,0.033203312449487,MEDIUM,MEDIUM,HIGH,MEDIUM Trend + MEDIUM Leadership + HIGH Participation,Mixed Terrain
2019-10-16,631.8105803571428,0.0567456601579499,0.26858137383469,0.0020485237048266,0.0140882668764379,0.0304070847409412,0.0615090262487547,0.0335328803127239,MEDIUM,MEDIUM,MEDIUM,MEDIUM Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-10-17,640.7116964285714,0.0813036428520716,0.3453928720500565,0.6144767210374267,0.0086155587863996,0.0168830810492406,0.0420810647088736,0.0204164007909175,MEDIUM,MEDIUM,HIGH,MEDIUM Trend + MEDIUM Leadership + HIGH Participation,Mixed Terrain
2019-10-18,646.2317857142856,0.0981728198002889,0.3943518163560335,0.8540777346685271,0.0015369319610558,0.0288348828842373,0.0317242293095856,0.0138724550954463,HIGH,HIGH,HIGH,HIGH Trend + HIGH Leadership + HIGH Participation,Fog
2019-10-22,647.225,0.0983531121830594,0.3541932075610477,0.0120742646685553,0.0035374924816387,0.027153493210023,0.0231599327899878,0.0118877708679361,HIGH,HIGH,MEDIUM,HIGH Trend + HIGH Leadership + MEDIUM Participation,Fog
2019-10-23,649.5145535714286,0.0898531647170452,0.3055478494872417,-0.5204080073320938,0.0023210328922851,0.0281670527837891,0.0113652187767154,0.0035606949860769,HIGH,MEDIUM,LOW,HIGH Trend + MEDIUM Leadership + LOW Participation,Fog
2019-10-24,651.0220982142857,0.0779773272651135,0.2523960410158421,-0.8460571689518865,0.0007784462550131,0.0301841301058534,0.0108813784917194,-0.0032831615395984,MEDIUM,MEDIUM,LOW,MEDIUM Trend + MEDIUM Leadership + LOW Participation,Mixed Terrain
2019-10-25,651.5288839285714,0.0782901040183057,0.2358324917174436,-0.0953863157991352,0.020470189383529,0.0247796272051581,0.0002200182030631,0.0056860761641213,MEDIUM,MEDIUM,MEDIUM,MEDIUM Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-10-27,664.8658035714286,0.1053921643336967,0.3488162301703433,1.0223821770558308,-9.984560525577724e-05,0.0028083674780234,-0.0196899293721598,-0.0155651711133436,HIGH,MEDIUM,HIGH,HIGH Trend + MEDIUM Leadership + HIGH Participation,Fog
2019-10-29,664.7994196428572,0.1047574675912318,0.3447878889690688,0.5080476454133832,0.0045277486019379,-0.0038879879652208,-0.021799069765068,-0.0114831225610679,HIGH,MEDIUM,HIGH,HIGH Trend + MEDIUM Leadership + HIGH Participation,Fog
2019-10-30,667.8094642857143,0.1115969694962782,0.3705961076502426,0.3380710076485378,0.0042874050099297,-0.0163415409602772,-0.0241974493901033,-0.0117188178942186,HIGH,HIGH,HIGH,HIGH Trend + HIGH Leadership + HIGH Participation,Fog
2019-10-31,670.6726339285714,0.1214891576561928,0.3847488092223171,-0.6285669851022995,-0.0044717899480845,-0.0187371859554374,-0.0263550711715522,-0.0192636430364051,HIGH,HIGH,LOW,HIGH Trend + HIGH Leadership + LOW Participation,Fog
2019-11-01,667.6735267857142,0.1175844161124237,0.403734261841244,-0.1881749056121815,-0.0014086760618075,-0.0239657467323735,-0.0207898067162447,-0.0180886630127652,HIGH,HIGH,MEDIUM,HIGH Trend + HIGH Leadership + MEDIUM Participation,Fog
2019-11-04,666.7329910714286,0.114399207413463,0.3971482736254472,-0.2003488148053313,-0.0067767811581781,-0.0224352903105152,-0.01730285449057,-0.0164739191013965,HIGH,HIGH,MEDIUM,HIGH Trend + HIGH Leadership + MEDIUM Participation,Fog
2019-11-05,662.2146875,0.1042488564423722,0.3018089135162963,-0.466568994793238,-0.0080310192886977,-0.0179809916790982,-0.0110170087400847,-0.0058371499477976,HIGH,MEDIUM,LOW,HIGH Trend + MEDIUM Leadership + LOW Participation,Fog
2019-11-06,656.8964285714285,0.0956721562324573,0.3183462346004005,-0.0987759015105733,0.0018415193741134,-0.0079864188201007,-0.0077168204380989,-0.0009188228194266,HIGH,MEDIUM,MEDIUM,HIGH Trend + MEDIUM Leadership + MEDIUM Participation,Fog
2019-11-07,658.1061160714287,0.0926652028320198,0.336487912267829,0.0052511458844746,-0.0097763624610854,-0.0077633485209893,-0.0140120694007164,-0.0083246181870503,HIGH,MEDIUM,MEDIUM,HIGH Trend + MEDIUM Leadership + MEDIUM Participation,Fog
2019-11-08,651.6722321428572,0.0726535761551517,0.2041779234040535,-0.1658876619058305,0.0001571506491062,0.0032539227035282,0.0054648555933505,0.0004486397563192,MEDIUM,MEDIUM,MEDIUM,MEDIUM Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-11-11,651.7746428571429,0.0725006462166361,0.2420291806754565,0.1079950433242432,-0.0022511341288536,0.0052502261682252,0.004207605718234,-0.0090746061987903,MEDIUM,MEDIUM,MEDIUM,MEDIUM Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-11-13,650.3074107142858,0.05858646918694,0.1766417631168729,-0.2581517892215763,0.0020648201681541,0.0070914950525458,0.0105458366324826,-0.0045532037526757,MEDIUM,MEDIUM,MEDIUM,MEDIUM Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-11-14,651.6501785714287,0.0579830436313206,0.2285470376455216,0.0760016036723522,0.0020667996440904,0.0002717688417945,0.0127880701767846,0.001089130589073,MEDIUM,MEDIUM,MEDIUM,MEDIUM Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-11-15,652.9970089285715,0.0578311639167813,0.1783500619439293,-0.1757574154044472,0.0012185573208365,-0.0062976114321243,0.0072833821911646,0.0072193915239575,MEDIUM,MEDIUM,MEDIUM,MEDIUM Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
2019-11-18,653.7927232142857,0.0585246264338458,0.1745351648453216,0.0313607044683903,0.0021472920678429,0.0022037620185568,0.0027584922236372,0.004578572678636,MEDIUM,MEDIUM,MEDIUM,MEDIUM Trend + MEDIUM Leadership + MEDIUM Participation,Mixed Terrain
